-30.12,-27.49,-23.47,-21.58,-19.62,-18.29,-18.09,-19.02,-20.48,-21.63,-22.75,-23.57,-26.16
-27.42,-30.57,-29.9,-30.22,-23.3,-17.43,-6.69,-25.12,-30.35,-28.59,-26.25,-25.21,-22.51
-25.1,-30.5,-31.34,-30.67,-33.62,-21.39,-9.15,-38.42,-29.59,-35.42,-35.84,-29.82,-23.81
-23.84,-23.85,-30.61,-31.64,-33.54,-32.18,-26.65,-34.51,-31.28,-32.89,-32.52,-42.27,-32.06
-23.95,-23.9,-30.22,-30.28,-33.3,-34.71,-44.72,-32.66,-30.29,-32.7,-31.67,-36.17,-39.77
-23.81,-23.47,-30.64,-32.51,-33.58,-34.28,-38.84,-35.31,-31.47,-32.4,-31.36,-35.02,-47.3
-23.5,-24.7,-31.46,-34.2,-34.11,-34.78,-38.85,-34.83,-33.2,-32.29,-30.95,-34.07,-49.72
-23.48,-31.52,-30,-34.66,-34.6,-36.21,-39.61,-38,-34.48,-32.67,-31.12,-34.93,-49.87
-22.27,-38.05,-34.11,-35.27,-35.05,-35.06,-40.88,-36.4,-36.67,-32.99,-31.36,-34.46,-48.77
-23.62,-40,-34.5,-35.77,-35.22,-37.16,-40.56,-39.12,-37.66,-34.08,-31.48,-34.4,-49.07
-24.48,-40.59,-36.5,-37.37,-40.73,-37.23,-40.29,-39.5,-38.34,-35.34,-32.3,-34.42,-50.19
-28.85,-41.32,-43.6,-38.41,-34.54,-38.86,-40.6,-39.59,-40.16,-38.38,-33.33,-35.08,-52.74
-37.12,-42.34,-40.7,-45.72,-47.43,-42.3,-58.67,-54.65,-57.31,-55.62,-45.15,-49.94,-50.45
