-32.21,-29.65,-27.53,-26.7,-24.9,-22.25,-19.3,-21.11,-23.51,-23.94,-24.45,-27.29,-31
-26.97,-16.93,-15.5,-14.19,-13.87,-12.53,-7.16,-11.44,-12.56,-11.24,-10.72,-18.14,-28.67
-27.21,-11.75,-11.2,-10.98,-11.89,-10.1,-7.67,-11.2,-12.32,-12.6,-13.02,-14.94,-26.91
-34.62,-34.53,-34.4,-32.5,-30.89,-43.43,-25.96,-30.46,-32,-30.32,-16.18,-12.63,-25.9
-40.42,-44.34,-45.07,-45.55,-43.05,-48.29,-40.34,-42.25,-42.45,-35.6,-14.16,-11.59,-25.62
-43.7,-47.28,-49.08,-49.49,-48.19,-49.73,-46.57,-47.33,-46.29,-37.4,-15.42,-12.1,-25.69
-45.74,-49,-50.51,-50.68,-50.02,-50.44,-49.07,-49,-48.18,-38.09,-17.42,-13,-24.9
-46.35,-49.63,-51.25,-51.13,-51,-51.53,-50.27,-49.64,-49.13,-39.9,-16.87,-10.21,-25.4
-48.05,-50.25,-51.4,-51.68,-51.6,-51.77,-50.93,-50.53,-49.63,-39.87,-18.09,-12.06,-25.36
-48.84,-50.6,-51.7,-51.95,-51.91,-51.53,-51.22,-50.35,-50.15,-40.22,-17.82,-9.85,-25.79
-49.53,-51,-51.88,-52.02,-51.9,-51.44,-51.35,-50.7,-50.4,-41.2,-25.2,-9.87,-27.79
-49.67,-50.9,-51.64,-51.78,-51.46,-50.85,-51.22,-49.81,-48.22,-44.3,-40.32,-17.84,-32.63
-50.4,-51.14,-51.37,-51.26,-51.12,-51.21,-50.82,-47.84,-46.2,-42.88,-40.36,-33.4,-36.07
